kn_individu_national,dc_sexe_id,annee_naissance0,dc_nationalite,dc_lblnationalite,kn_idcartevisite,dc_titre,dc_accroche,dc_etatcartevisite_id,dc_rome_id,dc_appellationrome_id,dn_dureecontratmin,dn_dureecontratmax,dn_remuneration,dc_unitesalaire_id,dd_datemodifemploirech,dc_domainemetier_id,dc_qualificationmetier_id,dc_lblqualificationmetier,dn_dureeexperience,dc_uniteduree_experience_id,dc_uniteduree_travail_id,dn_mobilitehabitation,dc_unitemobilite_hab_id,kd_datemodification_cv,libre_1,libre_2,libre_3,libre_4,libre_5,libre_6,libre_7,libre_8,libre_9,libre_10,savoir_1,savoir_2,savoir_3,savoir_4,savoir_5,savoiretre_1,savoiretre_2,savoiretre_3,savoirfaire_1,savoirfaire_2,savoirfaire_3,savoirfaire_4,savoirfaire_5,langue_1,langue_2,langue_3,permis_1,permis_2,permis_3,kc_nationalite,kc_qualificationmetier
f2a618df8349274fabf2ceab042ca2d499100409a4e9b9e04729d0dd9b7746ac,F,1997,1,FRANCAISE,40dcbcca8168e2d725bcfe50b61f1f5f83e0245ded1fc24a7400fa7b0530059c,assistante accueil petite enfance,Titulaire d'un Bac Pro ASSP j'ai réalisé deux stages de plusieurs semaines en crèche et je souhaite poursuivre mon expérience dans ce domaine,5,J1304,11448,,,,M,2020-10-22T08:49:51.000Z,,6,Employé qualifié,2,MO,,,,2021-07-07T02:21:43.619Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
1476d470431e80e9bdbc363e6416381d914d6d9e3e469c1d257a26ca58b2abaa,F,1981,1,FRANCAISE,d9455312c4517317ca65b1b34f223506468e8b018f297702dcab79f6ec6594db,Conseiller Conseillère beauté,Expérience dans la vente de 10 ans Passionnée par l'univers des cosmetiques et du luxe en général Capacité de travailler en équipe mais également d'être complètement autonome sur une surface de vente Je suis avenante diplomate à l'écoute,3,D1208,13501,0,0,1500.0,M,2021-10-26T07:56:05.000Z,,6,Employé qualifié,10,AN,MO,45,MN,2021-10-26T07:56:05.302Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
305488283a5b424e8e01e3a0fcb8bc5e54df91e73bfdb19f92e331c48509b2a4,M,1977,1,FRANCAISE,245bcc0a9b586e0f576378716a268e2465f12ebc7cb164fda748690f66201b55,Chauffeur poids lourd,Madame Monsieur Suite à une reconversion professionnelle j ai récemment obtenu mon Titre Professionnel conducteur de transport routier de marchandises sur porteur Je commence la formation pour le permis CE le 16 août durant deux semaines Je me permets de vous adresser ma candidature pour un éventuel poste de chauffeur poids lourd,3,N4101,11989,,,1800.0,M,2021-09-09T13:11:03.000Z,,6,Employé qualifié,0,AN,,20,KM,2021-10-28T10:03:05.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
83569cec8c196ce0b4db42aa2726b8f4abc8edbb8e56c23be6767ff13a966078,M,1994,1,FRANCAISE,e37b3cf816b8817035b8f95d2e35dac06130191e37dfe823e8698d1f029df670,Ingénieur en agro-développement international,J'ai fait 4 stages à l'étranger Madagascar Chili Rwanda Sénégal J'ai travaillé dans une entreprise dans deux associations et pour un organisme gouvernemental,3,A1303,15575,0,0,30000.0,A,2019-07-18T09:56:37.000Z,,9,Cadre,,,MO,30,MN,2021-09-28T07:49:51.492Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
e02b404d0b0502ec723fc2e75b37a70a9a2fb21efd1834e0948854518cee3f24,F,1984,1,FRANCAISE,349cca2b7dcc5b2a372bee5e5318e3aaad9a4e9792acdf464c3050d9a7b5bb95,TELECONSEILLERE TELEVENDEUSE STANDARDISTE,Gérer les appels entrants et sortants des clients gérer et transférer leurs appels répondre a leurs attentes Accueillir et conseiller les clients Réaliser un suivi d appel avec l outil informatique de l entreprise,3,M1601,19518,,,1350.0,M,2018-08-08T12:25:26.000Z,,,,4,AN,,30,KM,2021-10-19T14:14:01.799Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
79f697d28ba5584209ae7cfcfc85ef0b5711231278812160552a85be0db01d93,M,1986,79,AMERICAIN DU SUD,90ca74c415d8060adbdd493bbdccd3e0d4757da66d9cd4e36bccba09ff22e932,Ingénieur Téchnico commercial,Environ 10 ans d expérience commercial dans le secteur des Télécommunications dans une contexte international Très bonne maîtrise de l'anglais et l'espagnol,3,M1707,140962,,,4500.0,M,,,9,Cadre,9,AN,,1,H,2021-11-09T08:34:43.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9
0e10f7df7de1a76e1242c3bc0c065e96cc2d8b68d7732470ff673b86b7f06073,M,1971,1,FRANCAISE,8096468dbda3e42a7a3f097f8e9f8d7a14a0873c5726bdd9912d22795d1dc14b,chauffeur poids lourds national,Recherche emploi chauffeur poids lourds ayant de l'expérience et du sérieux dans les entreprises ou j'ai travaillé 8 ans Transport Morlin à Arcachon chauffeur mécanicien poids lourds spécialisé dans le transport de masse indivisible national international et 18 ans national Transport Guyamier,3,N4101,11989,0,0,2000.0,M,2021-09-20T09:38:16.169Z,,6,Employé qualifié,26,AN,MO,50,KM,2021-09-20T09:38:16.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
633a7d7b8a9ae07b77d2772e237e1d04dccb63612f7b58a2b2e9b3b99ea7a904,F,1979,1,FRANCAISE,f1ac5490dec559cf0e1e47690d025ea8509250de5e0225c0614a0b38460796a8,Assistant Assistante d'éducation,Expérience de 6 ans en externat et en internat remplacements fréquents des CPE gestion des flux des élèves surveillance des devoirs et permanences des couloirs du self aide aux devoirs encadrements des internes mises en place d'activités,5,K2104,11263,,,,,2017-09-10T22:00:00.000Z,,,,6,AN,,,,2021-02-25T08:56:55.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
8c3d61580c315c808fa8cfa39af4ad3dcd0fec32fc5bb9219380d4752b668dab,F,1981,1,FRANCAISE,546f2c7455fbe11220fba64baa219b25b5fcd0d33e12561038b67377273fa880,Auxiliaire socio - éducatif,Souriante polyvalente et bienveillante je suis dans l'empathie face à un public fragile,3,K1302,11456,,,1200.0,M,2021-08-19T06:57:27.000Z,,5,Employé non qualifié,5,AN,,20,MN,2021-09-21T11:24:58.659Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
b2eeafaf4a588da887337ebb6aedcbb03406cf9df7d3dce5ac44a0cc8f876b80,F,1977,1,FRANCAISE,6b3a7a70543bf850a7c3bfb6c06412292560fec5d9af61f1e13bf11b6ab034e0,Directrice administrative et Juridique,Pour etre performante une entreprise doit etre entouree de collaborateurs efficaces afin de veiller aux interets de ses clients notamment et ce dans un cadre legislatif en constante evolution 10 ans d'experience au sein d'un groupe de courtage en assurances m'ont permis de developper une bonne capacite d'adaptation a anticiper les besoins tout en restant a l'ecoute de chaque interlocuteur,3,K1903,14456,,,2500.0,M,2020-01-20T08:20:53.000Z,,9,Cadre,10,AN,,35,MN,2021-05-05T10:41:07.472Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
5d0da2f2acfc6fe1675822a793248e824c2ca8b9582228cf2558d3a4f10431ca,F,1984,12,BELGE,a76335156c6083fe918966694e8def1ecb1c197c3e02dac0f48c9aa9dc45f9e3,Collaboratrice d'architecte,6 ans d'expérience en maîtrise d'oeuvre 5 ans en bureau d'étude et reprise d'une formation en architecture diplôme d'état,3,F1104,12702,,,2500.0,M,2021-08-31T02:46:31.576Z,,6,Employé qualifié,1,AN,,20,KM,2021-08-31T02:46:31.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6
68b4299b4e3ad468d0d9a77e7af24ab2998c1445cd6246a83d27dadefba4e9e6,F,1980,1,FRANCAISE,2d47d27cd5de957e02962309b4287d44f2bed6b772132b0a7f4b60e5a99486c5,AGENTE D'ACCUEIL,Je suis une personne très dynamique et autonome je suis également ponctuelle Bon relationnel j'aime travailler en équipe,3,M1602,10349,,,10.25,H,2021-02-26T06:09:46.000Z,,,,3,MO,,,,2021-09-18T00:21:36.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0f1e01d20c128bf312a08882266b9cbaa1e4cf9550a7c476d0da26f55234eb65,F,1959,1,FRANCAISE,a9bd834aa5cfeca997fe79a884e908f2d9619b551abfe5f7f5e6a9864840d6ab,Expérience en réservation et accueil dans le tourisme,Expérience dans le secteur touristique résidence de tourisme de petite capacité relation clientèle,3,G1703,18324,1,5,2000.0,M,2021-04-20T09:58:40.000Z,,6,Employé qualifié,3,AN,MO,30,KM,2021-04-20T09:58:50.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
fa9a0ad7cd600cd56b07e524cf33f96076ed3ce4527b4e3b3f3d94f331b42c97,M,1975,1,FRANCAISE,98b51725ce253ba71076e93ed8958e317865b0302c8af64dd78de8d59275ee30,CARRELEUR,01 08 2017-09 02 2018 CARRELEUR Ets Biltzberger 68 09 2015-04 01 2017 CARRELEUR Adit Mulhouse 68 05 2015-09 2015 carreleur Mirolo Belfort 90 05 2013-11 2014 enduiseur Rigo plâtrier 68 02 2012 enduiseur,5,F1608,11690,,,10.0,H,2020-04-02T08:18:34.000Z,,3,"Ouvrier qualifié (P1, P2)",3,AN,,20,KM,2021-04-09T02:05:22.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
9f0a99f5cc9581eb6ba8a6474c9d7c0eab5e323d8b7368b8debef47fe41ccb51,F,1959,1,FRANCAISE,92f97ebf40aacc5b62584e027d9bdc80dc6af50a18b51dc720c9dea41f6e1153,Caissière confirmée,20 ans d'activité aussi bien dans la restauration que dans l'alimentaire,3,D1505,11640,,,10.15,H,2021-01-07T10:09:43.000Z,,6,Employé qualifié,,,,20,KM,2021-01-07T10:12:16.970Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
50fff29897b99c1c4ea0349f1912c10ce53eceb3903f516a7d7b832aded690b8,F,1993,1,FRANCAISE,4e74398abdaece1b4cd2c768a7ee44d96afa5541f8a92961a4959734caa2dd90,Graphiste en Publication Assistée par Ordinateur -PAO-,Jeune graphiste titulaire d'un BTS en Design de Communication expérience de 3 ans en qualité de stagiaire assistante D A Graphiste sérigraphiste assistante scénographe maîtrise des logiciels Photoshop Ilustrator Indesign et Sketchup,3,E1306,15396,,,,,2018-04-23T22:00:00.000Z,,,,,,,,,2021-05-20T01:03:50.082Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
36452606f9f9e57fc81d36f134fd09c3c5b18d0a6f25e37541d8426ee69864fd,F,1968,1,FRANCAISE,58993769bb26e52b272eafbf948d5eaf66c305dc4d80907e6f80194b53c18fce,Assistante administration des ventes,Après plusieurs années d'expériences en tant qu'assistante dans l administration des ventes je maîtrise parfaitement l'ensemble des fonctions inhérentes à la profession,3,D1401,11188,,,,M,,,,,15,,,30,,2021-01-05T08:18:06.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
60c91a909dcbc22b79828f3800d21be74dae5d16f2a964eb653a7acb2830dea2,M,1966,1,FRANCAISE,bcc747832c94763f672695fa307e86d4f341bf9927e0481d4df24fda7bb7ba8a,chef d'atelier polyvalent tp chauffeur ampiroll,rigoureux sérieux autonome fort de 35 ans d'expériences dans les travaux publics comme responsable atelier et polyvalent comme remplacement de chauffeur et conduite engins caces 2 4 10 R 490 grue auxiliaire option télécommande,3,N4101,11989,,,,M,,,,,35,AN,,20,KM,2021-10-22T19:44:55.665Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
56023716a44ef1aee5d9aee049c96c83ca609508b5d49e156fe702c8b5f39050,M,1996,1,FRANCAISE,5868c0a9135afd964d4cc2ff4029c67e8a48f628098965b7acf9ebce9cc2d489,En formation de technicien supérieur en conception industrielle de systèmes mécanique,Passionné par l'histoire des sciences et techniques j'ai décidé de me lancer dans une formation de technicien supérieur en conception industrielle de systèmes mécaniques Intéressé par les domaine de la défense du nucléaire et de l'automobile je suis à la recherche d'un stage de 8 semaines en entreprises ou d'un contrat de professionnalisation au sein d'un bureau d'étude mécanique,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
432a0be3210dd7058fd25c869dc97a360d1fd148668f116d2b5d1699a5510817,M,1979,1,FRANCAISE,df9a3e34bb2425045e676a6f75385add98f6693bd080f4600d41d6e65f18c63b,PLAQUISTE,PLUS DE DIX ANS D EXPERIENCE DANS LE BATIMENT AUTONOME AYANT UN ESPRIT D EQUIPE J AI LA CAPACITE DE GERER TOUS TYPES DE CHANTIERS,3,F1604,17821,,,2500.0,M,2021-05-19T08:04:41.000Z,,9,Cadre,20,AN,,30,KM,2021-05-19T08:04:42.020Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
5c2aa963d5e03b40cd32d8dd2535800e0ee00663d569940a4910ceb799c3a510,M,1997,59,AUTRE ASIATIQUE,35b6baa8f9dcc9ecfdeb321fa56e903cb1e2cb6339c7818fe4d8ef76b3961d9f,Electricien,J'ai une expérience de 4 ans en tant qu'électricien j'ai la facilité de m'adapter dans divers entreprises je suis autonome et j'ai la capacité de travailler en équipe Je suis disponible immédiatement,3,F1602,14635,,,1800.0,M,2019-04-08T10:09:40.000Z,,9,Cadre,0,,,45,MN,2021-09-01T14:08:51.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9
637ed3d93517e61bccf75f5f23f0f8493e50ac6aeb9b4dea0b9b509a2d0cafb7,F,1982,1,FRANCAISE,8f90e6d1e53a4c08e350e2bc8121a239e2f873dded250248b8259c40409cb476,Architecte d'intérieur,Avec plus de 7 années d expériences en tant qu' architecte d'intérieur dans différents domaines commercial bancaire retail je recherche un poste qui continue à me donner satisfaction,3,F1102,11117,,,3500.0,M,2021-05-20T07:43:02.000Z,,9,Cadre,15,AN,,45,MN,2021-08-19T09:24:50.345Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
4e6a7a46b3eddcd8f6991397e31bea399186d1720bfbf04154fafa24959d2053,F,1981,1,FRANCAISE,80ad0d0a39a16ce005056a34f9806c1be1b6dcf4c4eaa66a35a0236fde5a06e1,AGENT D'ENTRETIEN DES ESPACES VERTS,JE SUIS TRES DYNAMIQUE SERIEUSE ET DIPONIBLE IMMEDIATEMENT,3,K2303,10678,,,11.0,H,2021-09-01T08:22:22.000Z,,5,Employé non qualifié,2,MO,,25,KM,2021-09-01T08:22:22.226Z,TAILLES D'ARBUSTES DE HAIES DE ROSIERS,SEMIS-PLANTATION SOUS TERRE ET PLEINE TERRE,BOUTURAGE MISE EN GODET DE JEUNES PLANTS,,,,,,,,,,,,,,,,Entretenir une plantation,,,,,,,,,,,1,5
986f30c1ff1ff4d08650475510e7f3713dd1a74c211e81593a18f67168554447,F,1989,32,MAROCAINE,dcd73251bd7e0b5b837969e4530fc50de0f23792447394936d028458ae633233,5 ans d expérience dans les secteurs restaurations,5 Ans d expérience dans les secteurs restaurations Compétences de service Orientation et renseignement de la clientèle Gestion de caisse,3,G1402,19215,,,1500.0,M,2021-09-16T09:46:25.000Z,,9,Cadre,6,AN,,15,MN,2021-09-16T09:46:25.266Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9
63ca1e4de78740006a5e61d221ea43616e3d855392053d2ce2bc472f98b9c8b1,F,1997,1,FRANCAISE,fe53a450b8dc674de77e4615210ff96d1683201a7985f535e250ec6326f4e6b9,Peu d'expérience dans le commerce mais grande volonté d'évoluer dans ce domaine,J'ai travailler pendant 2 mois dans la grande distribution cela m'a permit de me rendre compte que j'apprécie beaucoup le contact avec la clientèle Je souhaiterais trouver un poste dans la vente afin d'être au plus près de la clientèle et ainsi atteindre des objectifs fixés par l'employeur,3,N1103,17993,,,1555.0,M,2021-10-01T13:39:06.000Z,,5,Employé non qualifié,2,AN,,30,MN,2021-09-29T09:58:53.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
1da24a5a1e781d81a7a7f60ca135d66d57601cc567d7d260f373fd8051545a66,M,1990,1,FRANCAISE,fcf22deecc0b71ce4692df5a6b9ba9358b7b5bc9f83fedbedd6f18017f9fffcd,projet auxiliaire ambulancier,9 d'expérience dans le transport bonne maitrise du véhicule et bonne notion du temps,3,J1305,38052,,,1400.0,A,2021-02-02T13:41:47.000Z,,5,Employé non qualifié,4,MO,,44,KM,2021-03-17T08:40:56.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
e5dabc814d23bd76059f7181616a8f5bd5b6508b5b71651c28544351d33ed6f3,M,1967,1,FRANCAISE,2fe5b784b36d0d21524243d6cdf0adad6ab1614aace447d38d3c91035471b52f,Polyvalent Hygiène et propreté Médiateur social,Plus de trente-ans d'expérience dans le secteur du service a la personne entreprise collectivité Secteur privé et public Très bonne maîtrise des outils bureautiques,3,K2501,15228,,,1700.0,M,,,5,Employé non qualifié,,,,15,KM,2021-11-02T09:42:14.849Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
7a1900b85f8a20082f1187d6df77e762cc6f90defb110ecb4973774be5c991b4,M,1966,49,AUTRE AFRICAIN,26c47d68e33aaa136b59262946aa20b7a8098d6fe18ae88ae944bd51073f48c6,Gardien d'immeuble - Agent de nettoyage,Expérimenté - Disponible - Fiable et rigoureux,3,K2501,15228,0,0,10.48,H,2021-10-20T09:34:16.000Z,,5,Employé non qualifié,1,AN,MO,45,MN,2021-10-20T09:34:23.200Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,5
ae49ae48d9dd6d6aca263f97e348d58720ddc51d2e586369b0d1cd7ddc611d52,F,1986,31,ALGERIENNE,3c2e0384aa8c8f2c7d0804a25a5e76c106345f3db5d0ecdb8fb7e09a7396f560,ATTACHEE DE RECHERCHE CLINIQUE,Bonne expérience en milieu hospitalier,3,K2402,38637,,,9.53,H,2021-11-08T16:40:10.510Z,,6,Employé qualifié,,,,20,KM,2021-11-08T16:40:10.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,6
2697ac6f603ca0d69ec4ab6baf77b126241939f156a603863d523fd97a510bf6,F,1984,1,FRANCAISE,bfedd311de5362cf46d800a177c729a983d75ce891540f5be4613c1dc7854f01,commerce,dynamique souriante disponible immédiatement,3,M1707,19057,,,,,2018-03-12T23:00:00.000Z,,,,,,,,,2021-03-29T12:15:03.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
95b2095f592a61e5e63330ff8d1435551dd001ad8f11e4fd304212c3bb974377,M,1990,1,FRANCAISE,898a6b50167ca918fad18a4e9a7d096df1313404aecbce19d93f6be9b637463e,Employé Libre Service,Titulaire d'un titre professionnel de vendeur conseiller commercial niveau Bac je suis sérieux dynamique et adore le contact avec la clientèle,3,E1101,20731,0,0,10.48,H,2021-11-05T10:49:44.000Z,,6,Employé qualifié,1,MO,MO,15,KM,2021-11-06T02:14:17.105Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
d3047457ebe1c89ac3b5629a21bd5bda4e9f5537d5024f98a99730f7b5d21b0c,M,1992,1,FRANCAISE,9c3bf47e781beebc8f44de05af7dfb3ae4272775b713e568e2a236f52a8f7091,Docteur en biologie et santé et ingénieur en biotechnologie,Avec de l'expérience dans le développement en entreprise pharmaceutique et dans la recherche je suis capable de m'adapter aux nouvelles technologies pour comprendre leurs avantages et leur limites techniques,3,H1502,200021,,,,M,,,9,Cadre,0,AN,,10,KM,2021-04-03T10:39:21.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
f1a9b95b5a1213c9ad238f58e1189017dc63fcee0ba2f65c074346993304cf48,M,1970,32,MAROCAINE,486067c30f630f165b098f7c57de7a349b888026cb30a0df0581a5cb9e619801,Ouvrier Agricole Manoeuvre Agricole,Fort d'une expérience de plus de 20 ans dans l'agriculture je maitrise parfaitement toute les techniques de manoeuvre agricole Je suis motivé et mes expériences m'ont permis d'apprendre à travailler en toute autonomie et je suis ponctuel,3,A1416,17387,,,,,2017-01-26T08:28:10.000Z,,,,20,AN,,,,2021-06-22T00:50:12.003Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,
c0c3bc9f228cec265954110049f6c66b9861a0529d455ea362a2a5d7cbf12860,F,1988,31,ALGERIENNE,8f47dfb47a39e7873397c59405fee29803a3d9e4ef09e08668bfb77ecdf3223a,employé libre service,expérience de cinq ans dans la grande distribution,3,D1507,14779,,,,,2020-08-02T17:01:33.000Z,,5,Employé non qualifié,5,AN,,,,2021-01-26T03:41:48.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5
c08c644660336ad88a486b161e89e050a96a5e9de3e2fecdfe27629a0d7e7354,M,1999,1,FRANCAISE,b62ae9c0e898fd6e16e1098a0f047926a7cbf78fc4e4a168b5e3b7765398bd32,Jeune dynamique,J'ai une grande capacité d'adaptation je me familiarise rapidement avec les taches à faire qu'importe ce que ça puisse être très sociable et a l'écoute je sais aussi bien travailler en équipe que seul,3,D1505,15487,0,0,10.15,M,2020-05-21T07:54:46.000Z,,5,Employé non qualifié,1,MO,MO,0,KM,2021-09-16T13:12:35.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
bedb12a5f1c5b032dc8c2bb06b38ae4c5107a667504e69e256ba2b3df1fa734e,F,1960,1,FRANCAISE,a42e63a533c0f852dfd26b2c23e5297306cc67deed1369154991ef8dc568cc7a,Conseillere Immobilier,Grande expérience dans les métiers de Service,3,C1504,13464,,,,M,,,6,Employé qualifié,,,,15,KM,2021-08-22T08:02:22.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
21b5a548a8a4a04ffa2946a0a1373cfacb29d28bc360460a641bb340f3e69f16,F,1996,1,FRANCAISE,8d4a202223c96fdc2a2d44c27137d64641c6185aa5ea7fefd05fb35c1fef3e7f,Vendeuse produits frais,5 mois d'expérience comme vendeuse produits frais Titulaire du CAP employée de vente spécialisée,3,D1106,20564,,,10.03,H,2021-01-23T18:37:41.000Z,,6,Employé qualifié,5,MO,,10,KM,2021-09-05T07:36:08.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
dd96f1c7c388a45ff4c6fc6c4ff17e33a90d537321e3ef6efe934f4df3791815,M,1965,1,FRANCAISE,74854ff3193e36c380a77a4ced0dec4062530e709e3f26fa201ccfff1d7d04cf,Menuisier Menuisière,Je suis très polyvalent travailleur et digne de confiance J'ai exercé au domicile d'un particulier,5,H2206,16611,,,,,2018-02-04T23:00:00.000Z,,,,3,AN,,,,2020-03-11T09:12:55.616Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
81e5ceca382f996573b11d5aac5e6aebf1f128ec14605535e70c4762bc7e0b1c,M,1962,1,FRANCAISE,36017f64cc6820cf510e9a799ffbb86edb9832f25e8e1bd1eaf74a53a004d3cd,Ingénieur de l'Industrie,ingénieur INSA master génie chimique McGill Canada bilingue Français Anglais 33 ans d'expérience dont 4 à l'étranger Angleterre Suisse,3,K2111,11015,,,36000.0,A,2021-05-01T03:57:18.000Z,,9,Cadre,17,AN,,30,KM,2021-05-20T09:10:01.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
c169ea8275ca4f4036b9dda00b2e5d0805108be7d579d66f553b78496c2580fd,M,1990,1,FRANCAISE,94e801786e9c6818aac07041605885b4e47cf0808967ca1bebfa6bbceee693d0,Agent polyvalent maintenance de Bâtiment et Espaces Verts,7 ans d'expériences dans le domaine du Bâtiment,3,I1203,10489,,,,,2017-10-19T22:00:00.000Z,,,,7,AN,,,,2021-06-24T11:37:55.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
02aeb98b2fc31aa14c47583d24265a58feb60ac2e105debe956d373dd73f5c15,M,1990,1,FRANCAISE,4977c91a81cf9461872338cba5cdbe00acece25e789c00864159b2e0c3548594,Commis de cuisine 5ans d'expérience,8 ans d'expérience dans la restauration d'abord comme plongeur ensuite comme commis de cuisine et maintenant je commence en tant que cuisinier mais avec peu d'expérience pour l'instant,3,G1602,12756,,,10.48,H,2021-11-08T13:19:18.000Z,,6,Employé qualifié,8,AN,,10,KM,2021-11-09T01:55:55.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
a520b088039daa1e0f57a35f520c64a8bcc985d21b652fe3fb03fd52bbf5172c,M,1989,1,FRANCAISE,619ad47adab40bc45890073ac4c58125995b6c311cbfd46b4afbdd0cc9ece2c5,Commercial de plus de 9 ans,D une nature très consciencieuse dynamique et aimant la communication j ai développé mes capacités d organisation le sens des responsabilités et je maitrise le Relationnel client,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
a885f000286f38343da38b186486dd03310461a330a15746b35b9c800a03ac61,M,2002,,,92b23768980a4f81e251f4a28d6e59180666b2ec9cd161723fa13c901bdfe433,Etudiant motivé,Sortant du lycée je recherche avec une très grande motivation un emploi afin de participer au financement mes études,3,N1105,16361,,,,M,,,1,Manuvre,,,,40,MN,2021-05-04T12:03:20.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48c8a287b9cfda3011ac96d6c346a792bce34c04679040a4a837277ede3528b8,F,1993,1,FRANCAISE,d3599d1b113d98d0238368756cb14e24d8951a6d9a9caa7f72a1a8fddb46c165,Agent d'entretien des collectivités,Je suis disponible immédiatement Titulaire du permis B et ayant un véhicule à disposition je suis mobile sur les secteurs de Moirans en Montagne Oyonnax Morez,5,I1203,10672,,,,,2018-03-14T06:59:18.000Z,,,,6,MO,,,,2021-11-10T01:37:14.004Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ba46f658fc9510fe0ff23c9e366083c85197b3cd847c8dc84979c2688dcad9b8,M,1980,1,FRANCAISE,a0ef08325aedd8eefbe38f18fdd1fc9d5e3fcc1b2bdfbcc2d7d849695cd37de3,Dessinateur Projeteur,11 ans d'expérience en bureau d'étude structure bâtiment phase étude et maitrise d'oeuvre depuis la consultation des entreprises les Ordres de service le suivi de chantier jusqu'au procès verbal de réception de travaux principalement sur des ouvrages pavillonnaires sinistrés Solutions des reprises en sous oeuvres courantes longrines micro-pieux panneaux jointifs à titre d'exemple,3,F1104,14105,,,1600.0,M,2021-08-17T06:16:54.000Z,,9,Cadre,11,AN,,40,KM,2021-08-17T06:16:54.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9
